异常信息列表,,,,,
10710,103,536871946,8447,软件异常,请关机重启或联系维修员
10710,104,536871947,8447,软件异常,请关机重启或联系维修员
10710,105,536871948,8447,软件异常,请关机重启或联系维修员
10710,106,536871949,8447,软件异常,请关机重启或联系维修员
10710,107,536871950,8447,软件异常,请关机重启或联系维修员
10710,108,536871951,8447,软件异常,请关机重启或联系维修员
10710,109,536871952,8447,软件异常,请关机重启或联系维修员
10710,199,536871953,8447,软件异常,请关机重启或联系维修员
10710,305,536871954,8447,软件异常,请关机重启或联系维修员
10710,306,536871955,8447,软件异常,请关机重启或联系维修员
10710,401,536871956,8447,软件异常,请关机重启或联系维修员
10710,402,536871957,8447,软件异常,请关机重启或联系维修员
10710,501,536871958,8447,软件异常,请关机重启或联系维修员
10710,510,536871959,8447,软件异常,请关机重启或联系维修员
10710,520,536871960,8447,软件异常,请关机重启或联系维修员
10710,601,536871961,8447,软件异常,请关机重启或联系维修员
10710,602,536871962,8447,软件异常,请关机重启或联系维修员
10710,701,536871963,8447,软件异常,请连接服务器或用USB输出结算数据
10710,801,536871964,8447,软件异常,请关机重启或联系维修员
10810,1,587203073,9215,软件错误,请关机重启或联系维修员
10810,2,587203074,9215,软件错误,请关机重启或联系维修员
10810,3,587203075,9215,软件错误,请关机重启或联系维修员
10810,4,587203076,9215,软件错误,请关机重启或联系维修员
10810,5,587203077,9215,软件错误,请关机重启或联系维修员
10810,6,587203078,9215,软件错误,请关机重启或联系维修员
10810,1100,587203079,9215,出票机软件错误,请检查出票机电源或和主机连线是否正确
10810,1001,587203080,9215,出票机软件错误,请检查出票机电源或和主机连线是否正确
10810,1003,587203081,9215,出票机软件错误,请检查出票机电源或和主机连线是否正确
10810,1100,587203082,9215,出票机软件错误,请检查出票机电源或和主机连线是否正确
10810,1101,587203083,9215,出票机软件错误,请检查出票机电源或和主机连线是否正确
10810,1102,587203084,9215,出票机软件错误,请检查出票机电源或和主机连线是否正确
10810,1103,587203085,9215,出票机软件错误,请检查出票机电源或和主机连线是否正确
10810,1104,587203086,9215,出票机通信异常,请检查出票机电源或和主机连线是否正确
10810,1201,587203087,9215,出票机通信异常,请检查出票机电源或和主机连线是否正确
10810,1202,587203088,9215,出票机通信异常,请检查出票机电源或和主机连线是否正确
10810,1203,587203089,9215,出票机通信异常,请检查出票机电源或和主机连线是否正确
10810,1204,587203090,9215,出票机通信异常,请检查出票机电源或和主机连线是否正确
10810,1205,587203091,9215,出票机通信异常,请检查出票机电源或和主机连线是否正确
10810,1206,587203092,9215,出票机通信异常,请检查出票机电源或和主机连线是否正确
10810,1207,587203093,9215,出票机通信异常,请检查出票机电源或和主机连线是否正确
10810,1208,587203094,9215,出票机通信异常,请检查出票机电源或和主机连线是否正确
10810,1209,587203095,9215,出票机通信异常,请检查出票机电源或和主机连线是否正确
10810,1210,587203096,9215,出票机通信异常,请检查出票机电源或和主机连线是否正确
10810,1211,587203097,9215,出票机通信异常,请检查出票机电源或和主机连线是否正确
10810,1300,587203098,9215,票箱A电子标签错误,请检查票箱A的电子标签
10810,1301,587203099,9215,票箱B电子标签错误,请检查票箱B的电子标签
10810,1500,587203100,9215,票箱A和B电子标签错误,请检查票箱A和B的电子标签
10810,1501,587203101,9215,出票机软件错误,请检查出票机电源或和主机连线是否正确
10810,1502,587203102,9215,出票机软件错误,请检查出票机电源或和主机连线是否正确
10810,1350,587203103,9215,出票机软件错误,请检查出票机电源或和主机连线是否正确
10810,1351,587203104,9215,出票机软件错误,请检查出票机电源或和主机连线是否正确
10810,1352,587203105,9215,出票机软件错误,请检查出票机电源或和主机连线是否正确
10810,1400,587203106,9215,出票机参数错误,请重新下载参数或联系维修员
10810,1401,587203107,9215,出票机通讯错误,请检查出票机电源或和主机连线是否正确
10810,1500,587203108,9215,非法更换票箱异常,请进行票箱更换操作
10920,1,536872193,8447,软件异常,请关机重启或联系维修员
10920,101,536872194,8447,软件异常,请关机重启或联系维修员
10920,102,536872195,8447,软件异常,请关机重启或联系维修员
10920,103,536872196,8447,软件异常,请关机重启或联系维修员
10920,104,536872197,8447,软件异常,请关机重启或联系维修员
10920,105,536872198,8447,软件异常,请关机重启或联系维修员
10920,201,536872199,8447,软件异常,请关机重启或联系维修员
10920,202,536872200,8447,软件异常,请关机重启或联系维修员
10920,301,536872201,8447,软件异常,请关机重启或联系维修员
10920,401,536872202,8447,软件异常,请关机重启或联系维修员
10910,1,536871681,8447,软件异常,请重新下载参数或联系维修员
10910,2,536871682,8447,软件异常,请关机重启或联系维修员
10910,3,536871683,8447,软件异常,请关机重启或联系维修员
10910,4,536871684,8447,软件异常,请关机重启或联系维修员
10910,5,536871685,8447,软件异常,请关机重启或联系维修员
10910,6,536871686,8447,软件异常,请关机重启或联系维修员
10910,101,536871687,8447,软件异常,请关机重启或联系维修员
10910,102,536871688,8447,软件异常,请关机重启或联系维修员
10910,103,536871689,8447,软件异常,请关机重启或联系维修员
10910,104,536871690,8447,软件异常,请关机重启或联系维修员
10910,105,536871691,8447,软件异常,请关机重启或联系维修员
10910,106,536871692,8447,软件异常,请关机重启或联系维修员
10910,107,536871693,8447,软件异常,请关机重启或联系维修员
10910,108,536871694,8447,软件异常,请关机重启或联系维修员
10910,701,536871695,8447,软件异常,请连接服务器或用USB输出数据
10910,200,536871696,8447,当前车站不在参数中,请检查车站信息设置
11000,200,536872705,8447,时钟同步异常,请服务器强制同步
11000,201,536872706,8447,时钟同步其他错误,请服务器强制同步
29991,199,536920263,8997,超过发票错误的重试次数,请检查废票箱中的票及读写器连线是否正常
29991,196864,587202816,9007,出票机其他错误,请检查出票机或联系维修员
29991,196865,587202817,9007,出票机其他错误,请检查出票机或联系维修员
29991,196866,587202818,9007,出票机其他错误,请检查出票机或联系维修员
29991,196867,587202819,9007,出票机其他错误,请检查出票机或联系维修员
29991,196868,587202820,9007,出票机其他错误,请检查出票机或联系维修员
29991,196869,587202821,9007,出票机其他错误,请检查出票机或联系维修员
29991,196870,587202822,9169,出票机通信错误,请检查出票机的各种连线
29991,196871,587202823,9169,出票机通信错误,请检查出票机的各种连线
29991,196872,587202824,9169,出票机通信错误,请检查出票机的各种连线
